"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"15.01.2023 20:07","Terminal 1E, Nairobi Jomo Kenyatta Airport (NBO)","1220.00","54.47","0.00","0.00","0.00","Ksh","Cash","15.01.2023 21:01","29.00","Finished"
"15.01.2023 19:17","Sky View, Ring Road Kilimani, Nairobi","1180.00","51.06","100.00","0.00","0.00","Ksh","Cash","15.01.2023 19:56","20.00","Finished"
"15.01.2023 16:48","Ziana Springs Apartments, Nairobi, Kenya","190.00","9.00","0.00","0.00","0.00","Ksh","Cash","15.01.2023 16:55","1.00","Finished"
"15.01.2023 15:57","Waiyaki Way, Nairobi","350.00","16.44","0.00","0.00","0.00","Ksh","Cash","15.01.2023 16:19","6.00","Finished"
"15.01.2023 15:23","Kawangware, Nairobi","540.00","25.26","0.00","0.00","0.00","Ksh","Cash","15.01.2023 15:56","8.00","Finished"
"15.01.2023 14:57","Argwings Kodhek Road, Nairobi","200.00","9.74","0.00","0.00","0.00","Ksh","Cash","15.01.2023 15:13","4.00","Finished"
"15.01.2023 14:29","Kaputei Road, Nairobi","210.00","10.00","0.00","0.00","0.00","Ksh",Bolt Payment,"15.01.2023 14:45","2.00","Finished"
"15.01.2023 13:35","Ngumba Hawk apartments, Nairobi, Kenya","720.00","33.45","0.00","0.00","0.00","Ksh","Cash","15.01.2023 14:14","16.00","Finished"
"15.01.2023 13:08","Balozi Estate, Nairobi","210.00","10.06","0.00","0.00","0.00","Ksh","Cash","15.01.2023 13:27","3.00","Finished"
"15.01.2023 12:13","Kahawa South, Nairobi","310.00","14.64","0.00","0.00","0.00","Ksh","Cash","15.01.2023 12:34","5.00","Finished"
"15.01.2023 11:16","Terminal 1E, Nairobi Jomo Kenyatta Airport (NBO)","1040.00","46.85","0.00","0.00","0.00","Ksh","Cash","15.01.2023 11:53","25.00","Finished"
"15.01.2023 10:15","Cieko Road, Nairobi","1190.00","49.25","100.00","0.00","0.00","Ksh","Cash","15.01.2023 11:03","26.00","Finished"
"15.01.2023 09:53","Kasarani Police Station, Kasarani Mwiki Road, Nairobi","240.00","11.20","0.00","0.00","0.00","Ksh","Cash","15.01.2023 10:07","4.00","Finished"
"15.01.2023 09:41","Nairobi, Kenya","200.00","9.66","0.00","0.00","0.00","Ksh","Cash","15.01.2023 09:53","3.00","Finished"
"15.01.2023 09:06","Ruiru, Kenya","560.00","26.88","0.00","0.00","0.00","Ksh","Cash","15.01.2023 09:40","14.00","Finished"
"15.01.2023 08:41","Juja 00232, Kenya","440.00","21.09","0.00","0.00","0.00","Ksh","Cash","15.01.2023 09:09","11.00","Finished"
"15.01.2023 07:03","ICIPE Road, Nairobi","940.00","42.50","0.00","0.00","0.00","Ksh","Cash","15.01.2023 07:27","24.00","Finished"
"15.01.2023 06:11","Equity Bank Donholm, Nairobi, Kenya","370.00","17.30","0.00","0.00","0.00","Ksh","Cash","15.01.2023 06:32","8.00","Finished"
"14.01.2023 05:21","Camp David Car Wash, Nairobi, Kenya","510.00","24.09","0.00","0.00","0.00","Ksh","Cash","14.01.2023 05:45","12.00","Finished"
"14.01.2023 05:07","Kamiti Road, Nairobi","210.00","9.98","0.00","0.00","0.00","Ksh","Cash","14.01.2023 05:18","3.00","Finished"
"13.01.2023 19:55","Kahawa South, Nairobi","470.00","22.37","0.00","0.00","0.00","Ksh","Cash","13.01.2023 20:36","7.00","Finished"
"13.01.2023 12:54","Tom Mboya Street El-Roi Plaza, Nairobi","1140.00","46.16","0.00","0.00","0.00","Ksh","Cash","13.01.2023 13:34","27.00","Finished"
"13.01.2023 12:05","Eastleigh 2nd Avenue, Nairobi","410.00","17.46","0.00","0.00","0.00","Ksh","Cash","13.01.2023 12:49","6.00","Finished"
"13.01.2023 11:43","Westlands Road 4, Nairobi","350.00","15.15","0.00","0.00","0.00","Ksh","Cash","13.01.2023 12:04","7.00","Finished"
"13.01.2023 10:48","General Waruingi Street, Nairobi","310.00","13.19","0.00","0.00","0.00","Ksh","Cash","13.01.2023 11:13","6.00","Finished"
"13.01.2023 10:24","Mara Road KMA CENTRE, Nairobi","400.00","17.17","0.00","0.00","0.00","Ksh","Cash","13.01.2023 10:47","8.00","Finished"
"13.01.2023 10:02","Marimbi Street","340.00","14.67","0.00","0.00","0.00","Ksh","Cash","13.01.2023 10:22","7.00","Finished"
"13.01.2023 09:13","Nyayo Estate Embakasi Gate A, Nairobi, Kenya","730.00","30.99","0.00","0.00","0.00","Ksh","Cash","13.01.2023 10:00","14.00","Finished"
"13.01.2023 08:20","Bumi Road, Nairobi","540.00","23.25","0.00","0.00","0.00","Ksh","Cash","13.01.2023 08:48","13.00","Finished"
"13.01.2023 07:47","Bumbani Road 400, Nairobi","500.00","21.44","0.00","0.00","0.00","Ksh","Cash","13.01.2023 08:19","10.00","Finished"
"13.01.2023 07:10","Savannah Road, Nairobi","330.00","14.35","0.00","0.00","0.00","Ksh","Cash","13.01.2023 07:44","6.00","Finished"
"12.01.2023 18:17","Mombasa Road, Nairobi","610.00","26.28","0.00","0.00","0.00","Ksh","Cash","12.01.2023 19:02","12.00","Finished"
"12.01.2023 17:59","Nairobi, Kenya","190.00","8.06","0.00","0.00","0.00","Ksh","Cash","12.01.2023 18:11","2.00","Finished"
"12.01.2023 17:48","Nairobi, Kenya","210.00","8.96","0.00","0.00","0.00","Ksh","Cash","12.01.2023 17:57","1.00","Finished"
"12.01.2023 16:59","Fourways, Nairobi","750.00","31.76","0.00","0.00","0.00","Ksh","Cash","12.01.2023 17:39","1.00","Finished"
"12.01.2023 16:29","Kiambu County, Kenya","250.00","10.81","0.00","0.00","0.00","Ksh","Cash","12.01.2023 16:46","3.00","Finished"
"12.01.2023 16:05","Kiambu Road, Kiambu","220.00","9.41","0.00","0.00","0.00","Ksh","Cash","12.01.2023 16:21","4.00","Finished"
"12.01.2023 15:00","Kiambu, Kenya","300.00","12.83","0.00","0.00","0.00","Ksh","Cash","12.01.2023 15:22","4.00","Finished"
"12.01.2023 13:31","Chaka Road 3rd, Nairobi","760.00","32.08","0.00","0.00","0.00","Ksh","Cash","12.01.2023 14:30","18.00","Finished"
"12.01.2023 12:16","Koinage Street 19, Nairobi","260.00","11.29","0.00","0.00","0.00","Ksh","Cash","12.01.2023 12:36","5.00","Finished"
"12.01.2023 12:04","Taidy's Tavern Upperhill, Mawensi Road, Nairobi, Kenya","260.00","11.22","0.00","0.00","0.00","Ksh","Cash","12.01.2023 12:16","4.00","Finished"
"12.01.2023 11:19","Kirinyaga Road, Nairobi","270.00","11.47","0.00","0.00","0.00","Ksh","Cash","12.01.2023 11:41","4.00","Finished"
"12.01.2023 10:51","Trademark Hotel, The Village Market","450.00","19.23","0.00","0.00","0.00","Ksh","Cash","12.01.2023 11:18","10.00","Finished"
"12.01.2023 10:10","Kasarani Mwiki Road 5, Nairobi","660.00","28.31","0.00","0.00","0.00","Ksh","Cash","12.01.2023 10:46","16.00","Finished"
"12.01.2023 08:56","Kahawa South, Nairobi","340.00","14.51","0.00","0.00","0.00","Ksh","Cash","12.01.2023 09:31","6.00","Finished"
"12.01.2023 07:13","Doonholm Road, Nairobi","1200.00","48.16","0.00","0.00","0.00","Ksh","Cash","12.01.2023 07:55","28.00","Finished"
"11.01.2023 15:11","City Hall Way, Nairobi","340.00","14.52","0.00","0.00","0.00","Ksh","Cash","11.01.2023 15:45","7.00","Finished"
"11.01.2023 13:33","Hazina Estate, Nairobi","520.00","22.26","0.00","0.00","0.00","Ksh",Bolt Payment,"11.01.2023 14:34","9.00","Finished"
"11.01.2023 13:13","Black Spot, Nairobi","210.00","8.96","0.00","0.00","0.00","Ksh","Cash","11.01.2023 13:26","1.00","Finished"
"11.01.2023 12:49","Ole Sangale Road 99A, Nairobi","190.00","8.06","0.00","0.00","0.00","Ksh","Cash","11.01.2023 13:07","3.00","Finished"
"11.01.2023 12:02","Haile Selassie Avenue, Nairobi","330.00","14.17","0.00","0.00","0.00","Ksh","Cash","11.01.2023 12:21","4.00","Finished"
"11.01.2023 11:27","Woodvale Grove Fortis Tower, Nairobi","260.00","11.29","0.00","0.00","0.00","Ksh","Cash","11.01.2023 11:47","4.00","Finished"
"11.01.2023 10:38","Credible Sounds, Moi Avenue, Nairobi, Kenya","280.00","11.86","0.00","0.00","0.00","Ksh","Cash","11.01.2023 10:56","4.00","Finished"
"11.01.2023 10:15","Masjid Noor- South C, Muhoho Ave, Nairobi, Kenya","310.00","13.34","0.00","0.00","0.00","Ksh","Cash","11.01.2023 10:37","4.00","Finished"
"11.01.2023 10:00","Nairobi, Kenya","190.00","8.06","0.00","0.00","0.00","Ksh","Cash","11.01.2023 10:10","2.00","Finished"
"11.01.2023 09:30","KFC Eastleigh, Genereal Waruingi Street, Nairobi","400.00","17.28","0.00","0.00","0.00","Ksh","Cash","11.01.2023 10:00","13.00","Finished"
"11.01.2023 09:11","City Park Crescent, Nairobi","300.00","12.89","0.00","0.00","0.00","Ksh","Cash","11.01.2023 09:30","5.00","Finished"
"11.01.2023 08:44","Muratina Street, Nairobi","270.00","11.43","0.00","0.00","0.00","Ksh","Cash","11.01.2023 09:00","5.00","Finished"
"11.01.2023 08:23","Kenya National Archives, Tom Mboya Street, Nairobi","310.00","13.17","0.00","0.00","0.00","Ksh","Cash","11.01.2023 08:43","5.00","Finished"
"11.01.2023 08:07","Mawensi Road 100, Nairobi","230.00","9.66","0.00","0.00","0.00","Ksh","Cash","11.01.2023 08:23","2.00","Finished"
"11.01.2023 07:20","Savannah Road, Nairobi","640.00","27.60","0.00","0.00","0.00","Ksh","Cash","11.01.2023 08:03","11.00","Finished"
"10.01.2023 19:26","Major Jackson Muirithi Street, Nairobi","440.00","19.08","0.00","0.00","0.00","Ksh","Cash","10.01.2023 20:06","7.00","Finished"
"10.01.2023 18:46","Moi Avenue, Nairobi","320.00","13.76","0.00","0.00","0.00","Ksh","Cash","10.01.2023 19:16","4.00","Finished"
"10.01.2023 18:12","Mkonge Road, Nairobi","300.00","13.05","0.00","0.00","0.00","Ksh","Cash","10.01.2023 18:44","3.00","Finished"
"10.01.2023 17:19","Wood Avenue, Nairobi","540.00","23.13","0.00","0.00","0.00","Ksh","Cash","10.01.2023 18:13","9.00","Finished"
"10.01.2023 16:11","Timboroa Street, Nairobi","520.00","22.51","0.00","0.00","0.00","Ksh","Cash","10.01.2023 16:53","12.00","Finished"
"10.01.2023 15:25","Sasuma Crescent, Nairobi","620.00","26.49","0.00","0.00","0.00","Ksh","Cash","10.01.2023 16:10","13.00","Finished"
"10.01.2023 14:06","Hospital Road, Nairobi Club","480.00","20.40","0.00","0.00","0.00","Ksh","Cash","10.01.2023 14:26","12.00","Finished"
"10.01.2023 13:45","Moi Avenue Bazaar Plaza, Nairobi","260.00","11.10","0.00","0.00","0.00","Ksh","Cash","10.01.2023 14:06","4.00","Finished"
"10.01.2023 13:02","Muthangari, Nairobi","460.00","19.74","0.00","0.00","0.00","Ksh","Cash","10.01.2023 13:45","8.00","Finished"
"10.01.2023 12:47","Woodvale Close, Nairobi","210.00","8.96","0.00","0.00","0.00","Ksh","Cash","10.01.2023 12:59","3.00","Finished"
"10.01.2023 12:02","Nairobi Central, Nairobi","290.00","12.63","0.00","0.00","0.00","Ksh","Cash","10.01.2023 12:26","4.00","Finished"
"10.01.2023 11:26","Entrance Pramukh Swami Ave, Diamond Plaza Parklands","300.00","12.76","0.00","0.00","0.00","Ksh","Cash","10.01.2023 12:01","5.00","Finished"
"10.01.2023 11:05","Mwanzi Road Westgate Mall, Nairobi 00100","220.00","9.53","0.00","0.00","0.00","Ksh","Cash","10.01.2023 11:18","3.00","Finished"
"10.01.2023 10:40","Mweni Road, Nairobi","370.00","15.78","0.00","0.00","0.00","Ksh","Cash","10.01.2023 11:03","6.00","Finished"
"10.01.2023 10:13","City Park Close Two, Nairobi","250.00","10.72","0.00","0.00","0.00","Ksh","Cash","10.01.2023 10:31","4.00","Finished"
"10.01.2023 09:55","Muslim Road, Nairobi","280.00","11.89","0.00","0.00","0.00","Ksh","Cash","10.01.2023 10:13","5.00","Finished"
"10.01.2023 09:09","Nairobi, Kenya","410.00","17.66","0.00","0.00","0.00","Ksh","Cash","10.01.2023 09:51","7.00","Finished"
"10.01.2023 08:17","Kangethe Green, Nairobi","250.00","10.84","0.00","0.00","0.00","Ksh","Cash","10.01.2023 08:49","4.00","Finished"
"10.01.2023 07:20","Gatonye Court 198, Nairobi","800.00","34.16","0.00","0.00","0.00","Ksh","Cash","10.01.2023 08:17","16.00","Finished"
"08.01.2023 15:03","Nairobi, Kenya","440.00","19.02","0.00","0.00","0.00","Ksh","Cash","08.01.2023 15:39","8.00","Finished"
"08.01.2023 14:29","Pedestrian Entrance, Garden City Mall","320.00","13.89","0.00","0.00","0.00","Ksh","Cash","08.01.2023 14:53","4.00","Finished"
"08.01.2023 11:43","Leeks Court, MUA Road, Nairobi, Kenya","870.00","35.94","0.00","0.00","0.00","Ksh","Cash","08.01.2023 12:20","22.00","Finished"
"08.01.2023 11:21","Nairobi, Kenya","190.00","8.06","0.00","0.00","0.00","Ksh","Cash","08.01.2023 11:39","2.00","Finished"
"08.01.2023 10:36","Balozi Estate, South B, Likoni Road, Likoni Road, Nairobi, Kenya","300.00","12.75","0.00","0.00","0.00","Ksh","Cash","08.01.2023 11:01","6.00","Finished"
"08.01.2023 09:27","Kangundo Road, Nairobi","650.00","27.86","0.00","0.00","0.00","Ksh","Cash","08.01.2023 10:11","15.00","Finished"
"08.01.2023 08:39","Muarubaine Mumbu Court, Nairobi, Kenya","1210.00","48.76","0.00","0.00","0.00","Ksh","Cash","08.01.2023 09:32","31.00","Finished"
"08.01.2023 07:21","Embakasi, Nairobi","1000.00","40.68","0.00","0.00","0.00","Ksh","Cash","08.01.2023 08:00","2.00","Finished"
